Sample in Buffer,Sample in Window,TRIGGER,spi_rtl_sck_o,spi_rtl_io0_o,spi_rtl_io1_o,spi_rtl_ss_o_0_0,adc_ready,<const0>_1,<const0>_2,<const0>_3,dds_m_tvalid_out,dds_m_reset_out,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,<const0>,ila_probe2[15:0],ila_probe3[15:0]
1298,1298,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31707,0000
1299,1299,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31706,0000
1300,1300,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31704,0000
1301,1301,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31703,0000
1302,1302,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31701,0000
1303,1303,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31700,0000
1304,1304,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31698,0000
1305,1305,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31696,0000
1306,1306,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31695,0000
1307,1307,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31693,0000
1308,1308,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31692,0000
1309,1309,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31690,0000
1310,1310,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31688,0000
1311,1311,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31687,0000
1312,1312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31685,0000
1313,1313,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31684,0000
1314,1314,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31682,0000
1315,1315,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31680,0000
1316,1316,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31679,0000
1317,1317,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31676,0000
1318,1318,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31675,0000
1319,1319,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31673,0000
1320,1320,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31672,0000
1321,1321,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31670,0000
1322,1322,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31668,0000
1323,1323,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31667,0000
1324,1324,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31665,0000
1325,1325,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31663,0000
1326,1326,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31662,0000
1327,1327,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31660,0000
1328,1328,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31659,0000
1329,1329,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31657,0000
1330,1330,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31655,0000
1331,1331,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31654,0000
1332,1332,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31652,0000
1333,1333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31650,0000
1334,1334,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31649,0000
1335,1335,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31647,0000
1336,1336,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31646,0000
1337,1337,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31644,0000
1338,1338,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31642,0000
1339,1339,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31640,0000
1340,1340,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31638,0000
1341,1341,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31637,0000
1342,1342,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31635,0000
1343,1343,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31633,0000
1344,1344,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31632,0000
1345,1345,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31630,0000
1346,1346,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31628,0000
1347,1347,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31627,0000
1348,1348,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31625,0000
1349,1349,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31623,0000
1350,1350,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31622,0000
1351,1351,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31620,0000
1352,1352,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31619,0000
1353,1353,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31617,0000
1354,1354,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31615,0000
1355,1355,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31614,0000
1356,1356,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31612,0000
1357,1357,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31610,0000
1358,1358,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31609,0000
1359,1359,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31606,0000
1360,1360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31605,0000
1361,1361,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31603,0000
1362,1362,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31601,0000
1363,1363,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31600,0000
1364,1364,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31598,0000
1365,1365,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31596,0000
1366,1366,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31595,0000
1367,1367,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31593,0000
1368,1368,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31591,0000
1369,1369,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31590,0000
1370,1370,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31588,0000
1371,1371,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31586,0000
1372,1372,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31585,0000
1373,1373,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31583,0000
1374,1374,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31581,0000
1375,1375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31580,0000
1376,1376,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31578,0000
1377,1377,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31576,0000
1378,1378,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31574,0000
1379,1379,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31573,0000
1380,1380,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31570,0000
1381,1381,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31569,0000
1382,1382,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31567,0000
1383,1383,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31565,0000
1384,1384,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31564,0000
1385,1385,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31562,0000
1386,1386,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31560,0000
1387,1387,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31558,0000
1388,1388,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31557,0000
1389,1389,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31555,0000
1390,1390,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31553,0000
1391,1391,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31552,0000
1392,1392,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31550,0000
1393,1393,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31548,0000
1394,1394,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31547,0000
1395,1395,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31545,0000
1396,1396,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31543,0000
1397,1397,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31542,0000
1398,1398,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31540,0000
1399,1399,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31538,0000
1400,1400,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31536,0000
1401,1401,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31534,0000
1402,1402,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31532,0000
1403,1403,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31530,0000
1404,1404,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31529,0000
1405,1405,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31527,0000
1406,1406,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31525,0000
1407,1407,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31524,0000
1408,1408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31522,0000
1409,1409,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31520,0000
1410,1410,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31518,0000
1411,1411,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31517,0000
1412,1412,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31515,0000
1413,1413,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31513,0000
1414,1414,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31512,0000
1415,1415,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31510,0000
1416,1416,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31508,0000
1417,1417,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31506,0000
1418,1418,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31505,0000
1419,1419,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31503,0000
1420,1420,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31501,0000
1421,1421,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31499,0000
1422,1422,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31497,0000
1423,1423,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31495,0000
1424,1424,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31493,0000
1425,1425,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31492,0000
1426,1426,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31490,0000
1427,1427,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31488,0000
1428,1428,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31486,0000
1429,1429,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31485,0000
1430,1430,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31483,0000
1431,1431,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31481,0000
1432,1432,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31480,0000
1433,1433,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31478,0000
1434,1434,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31476,0000
1435,1435,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31474,0000
1436,1436,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31473,0000
1437,1437,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31471,0000
1438,1438,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31469,0000
1439,1439,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31467,0000
1440,1440,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31466,0000
1441,1441,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31464,0000
1442,1442,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31461,0000
1443,1443,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31459,0000
1444,1444,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31458,0000
1445,1445,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31456,0000
1446,1446,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31454,0000
1447,1447,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31452,0000
1448,1448,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31451,0000
1449,1449,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31449,0000
1450,1450,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31447,0000
1451,1451,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31445,0000
1452,1452,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31444,0000
1453,1453,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31442,0000
1454,1454,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31440,0000
1455,1455,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31438,0000
1456,1456,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31436,0000
1457,1457,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31435,0000
1458,1458,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31433,0000
1459,1459,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31431,0000
1460,1460,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31429,0000
1461,1461,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31428,0000
1462,1462,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31426,0000
1463,1463,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31423,0000
1464,1464,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31421,0000
1465,1465,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31420,0000
1466,1466,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31418,0000
1467,1467,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31416,0000
1468,1468,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31414,0000
1469,1469,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31412,0000
1470,1470,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31411,0000
1471,1471,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31409,0000
1472,1472,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31407,0000
1473,1473,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31405,0000
1474,1474,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31403,0000
1475,1475,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31402,0000
1476,1476,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31400,0000
1477,1477,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31398,0000
1478,1478,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31396,0000
1479,1479,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31395,0000
1480,1480,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31393,0000
1481,1481,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31391,0000
1482,1482,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31389,0000
1483,1483,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31387,0000
1484,1484,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31385,0000
1485,1485,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31383,0000
1486,1486,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31381,0000
1487,1487,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31379,0000
1488,1488,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31377,0000
1489,1489,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31376,0000
1490,1490,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31374,0000
1491,1491,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31372,0000
1492,1492,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31370,0000
1493,1493,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31368,0000
1494,1494,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31366,0000
1495,1495,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31365,0000
1496,1496,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31363,0000
1497,1497,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31361,0000
1498,1498,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31359,0000
1499,1499,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31357,0000
1500,1500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31356,0000
1501,1501,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31354,0000
1502,1502,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31352,0000
1503,1503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31350,0000
1504,1504,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31348,0000
1505,1505,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31346,0000
1506,1506,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31344,0000
1507,1507,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31342,0000
1508,1508,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31340,0000
1509,1509,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31338,0000
1510,1510,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31336,0000
1511,1511,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31335,0000
1512,1512,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31333,0000
1513,1513,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31331,0000
1514,1514,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31329,0000
1515,1515,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31327,0000
1516,1516,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31325,0000
1517,1517,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31323,0000
1518,1518,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31322,0000
1519,1519,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31320,0000
1520,1520,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31318,0000
1521,1521,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31316,0000
1522,1522,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31314,0000
1523,1523,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31312,0000
1524,1524,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31311,0000
1525,1525,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31309,0000
1526,1526,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31306,0000
1527,1527,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31304,0000
1528,1528,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31302,0000
1529,1529,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31300,0000
1530,1530,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31298,0000
1531,1531,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31297,0000
1532,1532,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31295,0000
1533,1533,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31293,0000
1534,1534,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31291,0000
1535,1535,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31289,0000
1536,1536,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31287,0000
1537,1537,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31285,0000
1538,1538,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31284,0000
1539,1539,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31282,0000
1540,1540,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31280,0000
1541,1541,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31278,0000
1542,1542,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31276,0000
1543,1543,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31274,0000
1544,1544,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31272,0000
1545,1545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31270,0000
1546,1546,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31269,0000
1547,1547,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31266,0000
1548,1548,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31264,0000
1549,1549,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31262,0000
1550,1550,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31260,0000
1551,1551,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31258,0000
1552,1552,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31256,0000
1553,1553,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31254,0000
1554,1554,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31253,0000
1555,1555,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31251,0000
1556,1556,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31249,0000
1557,1557,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31247,0000
1558,1558,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31245,0000
1559,1559,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31243,0000
1560,1560,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31241,0000
1561,1561,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31239,0000
1562,1562,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31237,0000
1563,1563,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31236,0000
1564,1564,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31234,0000
1565,1565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31232,0000
1566,1566,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31230,0000
1567,1567,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31228,0000
1568,1568,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31225,0000
1569,1569,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31223,0000
1570,1570,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31221,0000
1571,1571,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31219,0000
1572,1572,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31217,0000
1573,1573,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31216,0000
1574,1574,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31214,0000
1575,1575,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31212,0000
1576,1576,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31210,0000
1577,1577,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31208,0000
1578,1578,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31206,0000
1579,1579,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31204,0000
1580,1580,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31202,0000
1581,1581,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31200,0000
1582,1582,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31198,0000
1583,1583,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31196,0000
1584,1584,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31194,0000
1585,1585,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31193,0000
1586,1586,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31191,0000
1587,1587,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31189,0000
1588,1588,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31187,0000
1589,1589,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31184,0000
1590,1590,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31182,0000
1591,1591,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31180,0000
1592,1592,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31178,0000
1593,1593,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31176,0000
1594,1594,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31174,0000
1595,1595,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31172,0000
1596,1596,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31170,0000
1597,1597,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31168,0000
